"user_sn","sn","game_grade","game_semester","unit_id","answer_problem_num","is_correct","game_time","last_modified","unit_name"
"50836","65416","6","2","6","162063007_033","0","421","1705299575142","算術的應用問題"
"50836","65417","6","2","6","162063012_015","1","479","1705299574081","算術的應用問題"
"50836","65418","6","2","6","162064001_011","0","619","1705299572661","算術的應用問題"
"50836","65419","6","2","6","162062005_028","1","625","1705299571461","算術的應用問題"
"50836","65420","6","2","6","162063016_024","0","384","1705299569665","算術的應用問題"
"50836","65421","6","2","6","162064015_005","0","446","1705299568776","算術的應用問題"
"50836","65422","6","2","6","162064009_013","1","375","1705299567785","算術的應用問題"
"50836","65423","6","2","6","162064009_034","0","642","1705299566918","算術的應用問題"
"50836","65424","6","2","6","162063006_008","0","395","1705299565887","算術的應用問題"
"50836","65425","6","2","6","162063010_036","1","469","1705299564917","算術的應用問題"
"50836","65426","6","2","6","162063008_012","0","393","1705299563932","算術的應用問題"
"50836","65427","6","2","6","162064017_024","1","410","1705299563004","算術的應用問題"
"50836","65428","6","2","6","162064005_014","0","495","1705299562064","算術的應用問題"
"50836","65429","6","2","6","162063011_025","1","420","1705299561050","算術的應用問題"
"50836","65430","6","2","6","162063010_040","0","400","1705299560063","算術的應用問題"
"50836","65431","6","2","6","162064013_037","0","504","1705299558949","算術的應用問題"
"50836","65432","6","2","6","162063016_005","0","559","1705299557714","算術的應用問題"
"50836","65433","6","2","6","162064009_001","1","792","1705299556501","算術的應用問題"
"50836","65434","6","2","6","162063010_025","1","464","1705299554841","算術的應用問題"
"50836","65435","6","2","6","162062001_032","0","515","1705299553583","算術的應用問題"
"50836","65436","6","2","6","162063009_004","1","658","1705299552448","算術的應用問題"
"50836","65437","6","2","6","162063002_004","1","496","1705299550131","算術的應用問題"
"50836","65438","6","2","6","162062001_013","0","681","1705299549018","算術的應用問題"
"50836","65439","6","2","6","162063007_002","1","464","1705299547696","算術的應用問題"
"50836","65440","6","2","6","162064017_008","0","410","1705299546619","算術的應用問題"
"50836","65441","6","2","6","162064001_035","0","465","1705299545602","算術的應用問題"
"50836","65442","6","2","6","162064011_010","0","667","1705299544385","算術的應用問題"
"50836","65443","6","2","6","162064008_029","1","703","1705299541597","算術的應用問題"
"50836","65444","6","2","6","162064007_007","0","516","1705299538772","算術的應用問題"
"50836","65445","6","2","6","162064007_022","0","319","1705299537702","算術的應用問題"
"50836","65446","6","2","6","162063016_038","0","491","1705299536684","算術的應用問題"
"50836","65447","6","2","6","162063008_019","0","337","1705299535653","算術的應用問題"
"50836","65448","6","2","6","162063012_005","0","279","1705299534659","算術的應用問題"
"50836","65449","6","2","6","162064001_035","0","405","1705299533581","算術的應用問題"
"50836","65450","6","2","6","162064003_005","0","379","1705299532437","算術的應用問題"
"50836","65451","6","2","6","162064014_033","0","455","1705299531322","算術的應用問題"
"50836","65452","6","2","6","162063003_031","0","441","1705299530053","算術的應用問題"
"50836","65453","6","2","6","162064006_011","0","351","1705299528956","算術的應用問題"
"50836","65454","6","2","6","162063009_006","0","348","1705299528000","算術的應用問題"
"50836","65455","6","2","6","162064010_029","0","1342","1705299526508","算術的應用問題"
"50836","65456","1","1","1","111011017_025","0","598","1705299510419","10以內的數"
"50836","65457","1","1","1","111011012_018","1","381","1705299509045","10以內的數"
"50836","65458","1","1","1","111012005_006","0","491","1705299507939","10以內的數"
"50836","65459","1","1","1","111012002_009","0","960","1705299506694","10以內的數"
"50836","65460","1","1","1","111011014_026","0","797","1705299504997","10以內的數"
"50836","65461","3","2","3","132031003_027","0","273","1705299500455",""面積 ""
"50836","65462","3","2","3","132032011_019","1","320","1705299499603",""面積 ""
"50836","65463","3","2","3","132032004_036","0","278","1705299498781",""面積 ""
"50836","65464","3","2","3","132032009_040","0","261","1705299497946",""面積 ""
"50836","65465","3","2","3","132032006_029","0","609","1705299496949",""面積 ""
"50836","65466","3","2","3","132032005_016","1","440","1705299494676",""面積 ""
"50836","65467","3","2","3","132033001_001","0","851","1705299493498",""面積 ""
"50836","65468","3","2","1","132012007_036","0","313","1705299489466","周界和周長"
"50836","65469","3","2","1","132013004_032","0","331","1705299488553","周界和周長"
"50836","65470","3","2","1","132013006_004","0","353","1705299487546","周界和周長"
"50836","65471","3","2","1","132012005_019","0","380","1705299486538","周界和周長"
"50836","65472","3","2","1","132012006_029","0","374","1705299485503","周界和周長"
"50836","65473","3","2","1","132013006_007","0","428","1705299484197","周界和周長"
"50836","65474","3","2","1","132012007_037","0","778","1705299482933","周界和周長"
"50836","65475","3","2","1","132011001_037","1","427","1705299479390","周界和周長"
"50836","65476","3","2","1","132011001_009","0","455","1705299478407","周界和周長"
"50836","65477","3","2","1","132013004_002","1","396","1705299477388","周界和周長"
"50836","65478","3","2","1","132012005_036","1","220","1705299476367","周界和周長"
"50836","65479","3","2","1","132013002_029","0","321","1705299475216","周界和周長"
"50836","65480","3","2","1","132013002_009","0","344","1705299474373","周界和周長"
"50836","65481","3","2","1","132012003_012","0","286","1705299473519","周界和周長"
"50836","65482","3","2","1","132012005_006","0","457","1705299472692","周界和周長"
"50836","65483","3","2","1","132012004_004","0","596","1705299471635","周界和周長"
"50836","65484","3","2","1","132012003_034","0","426","1705299470408","周界和周長"
"50836","65485","3","2","1","132013003_018","0","631","1705299469442","周界和周長"
"50836","65486","3","2","1","132012006_008","0","438","1705299468293","周界和周長"
"50836","65487","3","2","1","132013002_004","1","555","1705299467117","周界和周長"
"50836","65488","3","2","1","132013004_018","1","448","1705299464796","周界和周長"
"50836","65489","3","2","1","132012002_002","1","2299","1705299462911","周界和周長"
"50836","65490","3","2","1","132012005_020","0","601","1705299457252","周界和周長"
"50836","65491","3","2","1","132011001_039","0","1149","1705299455980","周界和周長"
"50836","65492","3","2","1","132013005_040","0","1664","1705299451906","周界和周長"
"108343","65751","3","2","1","132013002_018","1","889","1705233025131","周界和周長"
"108343","65752","3","2","1","132012001_009","0","1090","1705233022418","周界和周長"
"108343","65753","3","2","1","132012009_027","0","936","1705233019652","周界和周長"
"108343","65754","3","2","1","132011001_008","0","1038","1705233016917","周界和周長"
"108343","65755","3","2","1","132013005_036","0","919","1705233014083","周界和周長"
"108343","65756","3","2","1","132013005_015","0","935","1705233011378","周界和周長"
"108343","65757","3","2","1","132011001_025","0","941","1705233008801","周界和周長"
"108343","65758","3","2","1","132012007_004","1","890","1705233005975","周界和周長"
"108343","65759","3","2","1","132012007_020","0","902","1705233003258","周界和周長"
"108343","65760","3","2","1","132013005_022","0","1452","1705233000437","周界和周長"
"108343","65761","3","2","1","132012007_025","1","5610","1705232996911","周界和周長"
"108343","65762","3","2","1","132013004_035","1","8855","1705232990008","周界和周長"
"108343","65763","3","2","1","132013004_019","1","930","1705232979210","周界和周長"
"108343","65764","3","2","1","132012006_013","0","890","1705232976308","周界和周長"
"108343","65765","3","2","1","132012004_039","1","1068","1705232973224","周界和周長"
"108343","65766","3","2","1","132013006_012","0","1812","1705232970117","周界和周長"
"108343","65767","3","2","1","132013003_027","1","955","1705232966311","周界和周長"
"108343","65768","3","2","1","132012007_014","0","825","1705232963630","周界和周長"
"108343","65769","3","2","1","132013006_016","0","909","1705232960852","周界和周長"
"108343","65770","3","2","1","132013006_013","1","928","1705232958065","周界和周長"
"108343","65771","3","2","1","132013005_022","0","2253","1705232955277","周界和周長"
"108343","65772","3","2","1","132013001_002","0","1129","1705232949516","周界和周長"
"108343","65773","3","2","1","132013001_021","0","2402","1705232945999","周界和周長"
"108343","65774","3","2","1","132012004_036","0","1063","1705232942078","周界和周長"
"108343","65775","3","2","1","132012005_022","0","1088","1705232939198","周界和周長"
"108343","65776","3","2","1","132013002_023","1","1100","1705232936196","周界和周長"
"108343","65777","3","2","1","132012002_036","1","1000","1705232933074","周界和周長"
"108343","65778","3","2","1","132012005_024","0","1166","1705232930242","周界和周長"
"108343","65779","3","2","1","132013002_021","0","935","1705232927428","周界和周長"
"108343","65780","3","2","1","132013002_001","0","1019","1705232924634","周界和周長"
"108343","65781","3","2","1","132012002_019","1","1126","1705232921712","周界和周長"
"108343","65782","3","2","1","132012004_023","0","1008","1705232918720","周界和周長"
"108343","65783","3","2","1","132012004_021","1","988","1705232915844","周界和周長"
"108343","65784","3","2","1","132013003_035","0","1014","1705232913074","周界和周長"
"108343","65785","3","2","1","132013001_024","1","1064","1705232910143","周界和周長"
"108343","65786","3","2","1","132013003_012","0","1035","1705232907275","周界和周長"
"108343","65787","3","2","1","132013005_039","1","1052","1705232903165","周界和周長"
"108343","65788","3","2","1","132013001_033","0","1015","1705232900339","周界和周長"
"108343","65789","3","2","1","132012007_025","1","1158","1705232897498","周界和周長"
"108343","65790","3","2","1","132012008_001","1","1803","1705232893487","周界和周長"
"108343","65791","3","2","1","132012002_020","0","1514","1705232889088","周界和周長"
"108343","65792","3","2","1","132013001_004","0","1112","1705232884873","周界和周長"
"108343","65793","3","2","1","132013005_016","0","995","1705232881868","周界和周長"
"108343","65794","3","2","1","132012004_018","1","16042","1705232879039","周界和周長"
"108343","65795","3","2","1","132012009_010","0","702","1705232861975","周界和周長"
"108343","65796","3","2","1","132013005_003","0","658","1705232860034","周界和周長"
"108343","65797","3","2","1","132013005_026","0","747","1705232857859","周界和周長"
"108343","65798","3","2","1","132013001_036","0","613","1705232855857","周界和周長"
"108343","65799","3","2","1","132012009_006","0","653","1705232853594","周界和周長"
"108343","65800","3","2","1","132013006_013","0","849","1705232851663","周界和周長"
"108343","65801","3","2","1","132012009_028","0","1096","1705232849566","周界和周長"
"108343","65802","3","2","1","132012006_032","0","741","1705232845935","周界和周長"
"108343","65803","3","2","1","132012001_006","0","929","1705232843851","周界和周長"
"108343","65804","3","2","1","132012003_040","0","814","1705232841160","周界和周長"
"108343","65805","3","2","1","132012009_035","0","832","1705232838444","周界和周長"
"108343","65806","3","2","1","132012002_021","0","890","1705232835553","周界和周長"
"108343","65807","3","2","1","132013006_011","1","1044","1705232833182","周界和周長"
"108343","65808","3","2","1","132013005_006","1","592","1705232830589","周界和周長"
"108343","65809","3","2","1","132011001_028","1","598","1705232828790","周界和周長"
"108343","65810","3","2","1","132013005_004","1","686","1705232825720","周界和周長"
"108343","65811","3","2","1","132012009_023","0","786","1705232823962","周界和周長"
"108343","65812","3","2","1","132011001_035","1","779","1705232822257","周界和周長"
"108343","65813","3","2","1","132013004_022","0","709","1705232820671","周界和周長"
"108343","65814","3","2","1","132012008_010","1","627","1705232819109","周界和周長"
"108343","65815","3","2","1","132012008_010","1","1571","1705232819085","周界和周長"
"108343","65816","3","2","1","132012004_029","1","1000","1705232816085","周界和周長"
"108343","65817","3","2","1","132013002_040","0","737","1705232813956","周界和周長"
"108343","65818","3","2","1","132013005_003","0","587","1705232812289","周界和周長"
"108343","65819","3","2","1","132012005_030","0","730","1705232810883","周界和周長"
"108343","65820","3","2","1","132012008_022","0","608","1705232809470","周界和周長"
"108343","65821","3","2","1","132013004_021","1","687","1705232805841","周界和周長"
"108343","65822","3","2","1","132012006_012","1","797","1705232804238","周界和周長"
"108343","65823","3","2","1","132012002_015","0","889","1705232802863","周界和周長"
"108343","65824","3","2","1","132012004_035","1","893","1705232801130","周界和周長"
"108343","65825","3","2","1","132013004_038","0","1528","1705232799128","周界和周長"
"108343","65826","3","2","1","132013001_024","1","842","1705232793095","周界和周長"
"108343","65827","3","2","1","132012004_030","0","650","1705232791258","周界和周長"
"108343","65828","3","2","1","132013003_039","0","746","1705232789464","周界和周長"
"108343","65829","3","2","1","132012006_014","1","1363","1705232783229","周界和周長"
"108343","65830","3","2","1","132013003_014","1","894","1705232779705","周界和周長"
"108343","65831","3","2","1","132012007_007","0","4632","1705232777247","周界和周長"
"108343","65832","3","2","1","132013005_009","0","4284","1705232770486","周界和周長"
"108343","65833","3","2","1","132012007_036","0","850","1705232765191","周界和周長"
"108343","65834","3","2","1","132012007_036","0","653","1705232764982","周界和周長"
"108343","65835","3","2","1","132012003_004","0","960","1705232763180","周界和周長"
"108343","65836","3","2","1","132013003_014","1","1815","1705232760209","周界和周長"
"108343","65837","3","2","1","132013006_026","0","642","1705232756628","周界和周長"
"108343","65838","3","2","1","132012007_037","0","3089","1705232753239","周界和周長"
"108343","65839","3","2","1","132012008_013","0","617","1705232748899","周界和周長"
"108343","65840","3","2","1","132013002_030","1","569","1705232746760","周界和周長"
"108343","65841","3","2","1","132013002_001","0","620","1705232744627","周界和周長"
"108343","65842","3","2","1","132012002_008","0","1113","1705232741409","周界和周長"
"108343","65843","3","2","1","132011001_009","0","699","1705232739185","周界和周長"
"108343","65844","3","2","1","132012007_017","0","1868","1705232735879","周界和周長"
"108343","65845","3","2","1","132012001_034","1","1210","1705232732237","周界和周長"
"108343","65846","3","2","1","132012002_023","0","689","1705232730307","周界和周長"
"108343","65847","3","2","1","132012005_035","0","1178","1705232728635","周界和周長"
"108343","65848","3","2","1","132013002_034","0","3688","1705232725251","周界和周長"
"200920","66650","6","1","7","161073009_004","1","1136","1704961534292","圓的複合圖形"
"200920","66652","6","1","7","161074004_037","1","455","1704961532254","圓的複合圖形"
"200920","66653","6","1","7","161074001_030","0","2315","1704961530759","圓的複合圖形"
"200920","66661","6","1","2","161023042_021","1","654","1704961520750","分數：分數的除法"
"200920","66665","6","1","2","161023022_010","0","26801","1704961518983","分數：分數的除法"
"200920","66693","6","1","2","161026015_027","1","1439","1704961491223","分數：分數的除法"
"200920","66696","6","1","2","161027001_028","0","449","1704961488966","分數：分數的除法"
"200920","66698","6","1","2","161022082_002","0","498","1704961487761","分數：分數的除法"
"200920","66699","6","1","2","161023015_009","0","461","1704961486483","分數：分數的除法"
"200920","66701","6","1","2","161022077_020","0","614","1704961484916","分數：分數的除法"
"200920","66706","6","1","2","161022007_006","0","783","1704961480532","分數：分數的除法"
"200920","66731","6","1","9","161094001_014","1","334","1704961399453","統計圖表"
"200920","66732","6","1","9","161092008_034","0","1440","1704961398203","統計圖表"
"200920","66734","6","1","4","161043012_025","1","515","1704961391079","比、比值與成正比"
"200920","66735","6","1","4","161044020_007","0","440","1704961389772","比、比值與成正比"
"200920","66736","6","1","4","161043023_017","0","447","1704961388547","比、比值與成正比"
"200920","66737","6","1","4","161043037_029","0","689","1704961387366","比、比值與成正比"
"200920","66738","6","1","4","161043039_023","0","622","1704961385918","比、比值與成正比"
"200920","66739","6","1","4","161043015_037","0","1522","1704961384476","比、比值與成正比"
"200920","66742","6","1","3","161033021_007","1","1216","1704961375243","小數：三位以下小數的除法"
"200920","66743","6","1","3","161033007_005","1","821","1704961373357","小數：三位以下小數的除法"
"200920","66744","6","1","3","161032036_020","0","6729","1704961371753","小數：三位以下小數的除法"
"200920","66748","6","1","6","161064005_006","1","414","1704961361874","圓周長、圓面積與扇形面積"
"200920","66749","6","1","6","161062002_038","0","408","1704961360768","圓周長、圓面積與扇形面積"
"200920","66750","6","1","6","161063003_032","0","476","1704961359441","圓周長、圓面積與扇形面積"
"200920","66751","6","1","6","161063019_024","0","653","1704961358066","圓周長、圓面積與扇形面積"
"200920","66752","6","2","3","162032003_019","1","304","1704961352850","速度與速率"
"200920","66753","6","2","3","162033025_035","0","626","1704961351442","速度與速率"
"200920","66755","6","2","3","162032021_030","0","866","1704961350069","速度與速率"
"200920","66757","6","2","3","162033016_024","0","2719","1704961348027","速度與速率"
"200920","66771","6","1","1","161012019_012","1","938","1704961322496","最大公因數與最小公倍數"
"200920","66773","6","1","1","161012035_039","1","503","1704961320954","最大公因數與最小公倍數"
"200920","66774","6","1","1","161012016_025","0","849","1704961319817","最大公因數與最小公倍數"
"200920","66776","6","1","1","161012001_030","0","445","1704961318363","最大公因數與最小公倍數"
"200920","66777","6","1","1","161012003_030","0","779","1704961317119","最大公因數與最小公倍數"
"200920","66778","6","1","1","161012017_034","0","3834","1704961315294","最大公因數與最小公倍數"
"200920","66780","5","2","8","152082002_019","0","7228","1704961291608","正方體與長方體的表面積"
"200920","66783","5","2","1","152012019_009","0","43503","1704961276707","分數：分數的乘法"
"200920","66787","5","2","1","152013024_026","1","14700","1704961232401","分數：分數的乘法"
"200920","66789","5","2","2","152022003_026","0","3231","1704961209505","線對稱圖形"
"200920","66790","5","2","2","152022025_018","1","6193","1704961204262","線對稱圖形"
"200920","66791","5","2","2","152022022_019","1","9077","1704961197332","線對稱圖形"
"200920","66793","5","2","2","152022021_036","1","10681","1704961187180","線對稱圖形"
"200920","66794","5","2","2","152022020_007","0","10391","1704961175691","線對稱圖形"
"200920","66798","5","2","2","152022024_002","1","19768","1704961164428","線對稱圖形"
"200920","66803","5","2","2","152023006_016","1","14161","1704961143774","線對稱圖形"
"200920","66805","5","2","2","152021001_032","0","3042","1704961128348","線對稱圖形"
"200920","66807","5","2","2","152022022_037","1","9896","1704961124486","線對稱圖形"
"200920","66811","5","2","2","152023007_038","1","12860","1704961113826","線對稱圖形"
"200920","66820","5","2","2","152022003_011","1","7792","1704961100244","線對稱圖形"
"200920","66823","5","2","2","152021001_013","1","4934","1704961090892","線對稱圖形"
"200920","66824","5","2","2","152023002_016","1","4143","1704961085193","線對稱圖形"
"200920","66826","5","2","2","152023007_032","1","6272","1704961080161","線對稱圖形"
"200920","66828","5","2","2","152022010_021","1","66566","1704961073016","線對稱圖形"
"200920","66833","5","2","2","152023006_001","1","6558","1704961005543","線對稱圖形"
"200920","66835","5","2","2","152022028_004","0","4809","1704960998109","線對稱圖形"
"200920","66836","5","2","2","152023001_002","0","21103","1704960992394","線對稱圖形"
"200920","66841","5","2","2","152022001_038","0","9203","1704960969593","線對稱圖形"
"200920","66843","5","2","2","152021002_026","1","10334","1704960959598","線對稱圖形"
"200920","66845","5","2","2","152023007_024","1","4925","1704960948364","線對稱圖形"
"200920","66848","6","1","8","161082009_017","1","18197","1704960922893","柱體與椎體"
"200920","66850","6","1","8","161082001_002","1","14463","1704960903719","柱體與椎體"
"200920","66852","6","1","8","161081001_012","1","4486","1704960888324","柱體與椎體"
"200920","66853","6","1","8","161082004_027","1","15159","1704960882454","柱體與椎體"
"128932","70523","4","1","2","141023040_030","1","198","1704886115521","角度"
"128932","70524","4","1","2","141023015_032","0","62","1704886114590","角度"
"128932","70525","4","1","2","141022018_025","0","334","1704886113917","角度"
"128932","70526","4","1","2","141022018_025","0","309","1704886113892","角度"
"128932","70527","4","1","2","141023013_008","0","244","1704886113041","角度"
"128932","70528","4","1","2","141023019_012","0","53","1704886112085","角度"
"128932","70529","4","1","2","141022032_007","0","188","1704886111455","角度"
"128932","70530","4","1","2","141023046_025","0","85","1704886110528","角度"
"128932","70531","4","1","2","141023021_018","0","182","1704886109635","角度"
"128932","70532","4","1","2","141023047_012","0","102","1704886108566","角度"
"128932","70533","4","1","2","141023041_037","0","202","1704886107559","角度"
"128932","70534","4","1","2","141022032_022","1","134","1704886106776","角度"
"128932","70535","4","1","2","141023021_005","0","198","1704886105749","角度"
"128932","70536","4","1","2","141022044_036","0","228","1704886104851","角度"
"128932","70537","4","1","2","141022053_032","0","84","1704886103829","角度"
"128932","70538","4","1","2","141023041_017","1","105","1704886102933","角度"
"128932","70539","4","1","2","141022039_022","0","101","1704886102183","角度"
"128932","70540","4","1","2","141022027_021","1","82","1704886101420","角度"
"128932","70541","4","1","2","141023011_036","0","236","1704886100691","角度"
"128932","70542","4","1","2","141023041_024","1","53","1704886099776","角度"
"128932","70543","4","1","2","141022038_016","0","224","1704886099030","角度"
"128932","70544","4","1","2","141021006_009","0","133","1704886098176","角度"
"128932","70545","4","1","2","141022011_006","0","182","1704886097204","角度"
"128932","70546","4","1","2","141022023_027","0","54","1704886096377","角度"
"128932","70547","4","1","2","141022049_014","0","240","1704886095588","角度"
"128932","70548","4","1","2","141022049_014","0","198","1704886095550","角度"
"128932","70549","4","1","2","141023021_030","1","163","1704886094692","角度"
"128932","70550","4","1","2","141022031_020","0","259","1704886093968","角度"
"128932","70551","4","1","2","141022031_020","0","219","1704886093932","角度"
"128932","70552","4","1","2","141023020_016","1","263","1704886093047","角度"
"128932","70553","4","1","2","141022021_023","0","206","1704886092058","角度"
"128932","70554","4","1","2","141022021_023","0","174","1704886092029","角度"
"128932","70555","4","1","2","141022050_034","0","190","1704886091134","角度"
"128932","70556","4","1","2","141022050_034","0","165","1704886091114","角度"
"128932","70557","4","1","2","141022046_040","0","321","1704886090292","角度"
"128932","70558","4","1","2","141023047_008","0","53","1704886089217","角度"
"128932","70559","4","1","2","141022030_037","0","110","1704886088513","角度"
"128932","70560","4","1","2","141022030_037","0","94","1704886088498","角度"
"128932","70561","4","1","2","141022014_021","0","420","1704886087756","角度"
"128932","70562","4","1","2","141023042_008","0","294","1704886086521","角度"
"128932","70563","4","1","2","141023042_008","0","278","1704886086502","角度"
"128932","70564","4","1","2","141023020_013","0","166","1704886085444","角度"
"128932","70565","4","1","2","141023007_035","0","101","1704886084542","角度"
"128932","70566","4","1","2","141023046_022","1","77","1704886083752","角度"
"128932","70567","4","1","2","141023046_022","1","61","1704886083730","角度"
"128932","70568","4","1","2","141022052_034","0","35","1704886083025","角度"
"128932","70569","4","1","2","141023009_025","0","181","1704886082253","角度"
"128932","70570","4","1","2","141023023_005","0","86","1704886081332","角度"
"128932","70571","4","1","2","141022014_023","0","318","1704886080539","角度"
"128932","70572","4","1","2","141022014_023","0","302","1704886080525","角度"
"128932","70573","4","1","2","141023010_005","0","17","1704886079614","角度"
"128932","70574","4","1","2","141022018_009","0","52","1704886078839","角度"
"128932","70575","4","1","2","141023048_003","1","77","1704886078145","角度"
"128932","70576","4","1","2","141022003_030","0","109","1704886077525","角度"
"128932","70577","4","1","2","141022035_021","1","35","1704886076649","角度"
"128932","70578","4","1","2","141022041_018","0","65","1704886076017","角度"
"128932","70579","4","1","2","141022020_022","0","84","1704886075370","角度"
"128932","70580","4","1","2","141023036_032","0","166","1704886074660","角度"
"128932","70581","4","1","2","141022039_030","0","85","1704886073838","角度"
"128932","70582","4","1","2","141022052_017","0","182","1704886073161","角度"
"128932","70583","4","1","2","141021006_005","1","182","1704886072166","角度"
"128932","70584","4","1","2","141023042_022","0","109","1704886071246","角度"
"128932","70585","4","1","2","141023030_002","0","340","1704886070578","角度"
"128932","70586","4","1","2","141022054_032","1","237","1704886069349","角度"
"128932","70587","4","1","2","141022034_012","0","592","1704886068431","角度"
"128932","70588","4","1","2","141022034_012","0","576","1704886068414","角度"
"128932","70589","4","1","2","141023016_002","1","69","1704886067256","角度"
"128932","70590","4","1","2","141023016_002","1","45","1704886067232","角度"
"128932","70591","4","1","2","141022008_010","1","256","1704886066559","角度"
"128932","70592","4","1","2","141022008_010","1","190","1704886066501","角度"
"128932","70593","4","1","2","141022001_018","1","47","1704886065699","角度"
"128932","70594","4","1","2","141022023_019","1","311","1704886064952","角度"
"128932","70595","4","1","2","141022023_019","1","256","1704886064898","角度"
"128932","70596","4","1","2","141023003_017","0","135","1704886064042","角度"
"128932","70597","4","1","2","141023005_007","0","201","1704886063212","角度"
"128932","70598","4","1","2","141023020_021","0","200","1704886062295","角度"
"128932","70599","4","1","2","141023020_021","0","175","1704886062267","角度"
"128932","70600","4","1","2","141023039_040","0","152","1704886061513","角度"
"128932","70601","4","1","2","141023003_032","0","174","1704886060578","角度"
"128932","70602","4","1","2","141023003_032","0","150","1704886060543","角度"
"128932","70603","4","1","2","141023043_009","0","89","1704886059727","角度"
"128932","70604","4","1","2","141023001_016","0","110","1704886058788","角度"
"128932","70605","4","1","2","141023027_032","0","143","1704886057991","角度"
"128932","70606","4","1","2","141023032_034","0","135","1704886057207","角度"
"128932","70607","4","1","2","141023032_034","0","111","1704886057188","角度"
"128932","70608","4","1","2","141023028_007","0","198","1704886056275","角度"
"128932","70609","4","1","2","141023017_011","1","135","1704886055239","角度"
"128932","70610","4","1","2","141023028_002","1","15","1704886055070","角度"
"128932","70611","4","1","2","141023049_019","0","272","1704886054326","角度"
"128932","70612","4","1","2","141021002_009","0","325","1704886053357","角度"
"128932","70613","4","1","2","141022047_022","0","270","1704886052373","角度"
"128932","70614","4","1","2","141022051_021","1","253","1704886051373","角度"
"128932","70615","4","1","2","141023021_012","0","109","1704886050416","角度"
"128932","70616","4","1","2","141021004_006","1","110","1704886049558","角度"
"128932","70617","4","1","2","141022051_001","1","248","1704886048870","角度"
"128932","70618","4","1","2","141022027_030","0","61","1704886047924","角度"
"128932","70619","4","1","2","141022006_017","1","181","1704886047122","角度"
"128932","70620","4","1","2","141022053_021","0","244","1704886046228","角度"
"128932","70621","4","1","2","141023049_014","1","196","1704886045352","角度"
"128932","70622","4","1","2","141022016_010","1","279","1704886044402","角度"
"128932","70623","4","1","2","141022002_030","0","266","1704886043520","角度"
"128932","70624","4","1","2","141023023_005","0","159","1704886042553","角度"
"128932","70625","4","1","2","141022018_014","0","166","1704886041822","角度"
"128932","70626","4","1","2","141022018_014","0","142","1704886041793","角度"
"128932","70627","4","1","2","141022010_037","0","137","1704886040990","角度"
"128932","70628","4","1","2","141022010_037","0","113","1704886040967","角度"
"128932","70629","4","1","2","141023014_031","0","217","1704886040107","角度"
"128932","70630","4","1","2","141023014_031","0","159","1704886040056","角度"
"128932","70631","4","1","2","141021001_013","0","11","1704886039858","角度"
"128932","70632","4","1","2","141023016_023","0","45","1704886039221","角度"
"128932","70633","4","1","2","141022005_031","0","39","1704886038337","角度"
"128932","70634","4","1","2","141023032_002","0","63","1704886037309","角度"
"128932","70635","4","1","2","141022052_005","0","31","1704886036423","角度"
"128932","70636","4","1","2","141023032_012","0","133","1704886035564","角度"
"128932","70637","4","1","2","141023007_021","0","39","1704886034895","角度"
"128932","70638","4","1","2","141022013_004","1","326","1704886033942","角度"
"128932","70639","4","1","2","141022013_004","1","295","1704886033913","角度"
"128932","70640","4","1","2","141023041_011","0","155","1704886032910","角度"
"128932","70641","4","1","2","141023049_021","0","110","1704886032106","角度"
"128932","70642","4","1","2","141022016_019","0","188","1704886031232","角度"
"128932","70643","4","1","2","141021002_002","0","40","1704886030440","角度"
"128932","70644","4","1","2","141022019_016","1","176","1704886029515","角度"
"128932","70645","4","1","2","141022020_019","0","160","1704886028758","角度"
"128932","70646","4","1","2","141022020_019","0","128","1704886028730","角度"
"128932","70647","4","1","2","141023020_025","0","71","1704886027766","角度"
"128932","70648","4","1","2","141022029_014","0","94","1704886027014","角度"
"128932","70649","4","1","2","141023005_008","0","47","1704886026174","角度"
"128932","70650","4","1","2","141023005_008","0","34","1704886026161","角度"
"128932","70651","4","1","2","141021008_015","0","300","1704886025287","角度"
"128932","70652","4","1","2","141021006_006","1","375","1704886024232","角度"
"128932","70653","4","1","2","141022026_005","0","282","1704886022812","角度"
"128932","70654","4","1","2","141023018_033","1","182","1704886021858","角度"
"128932","70655","4","1","2","141022031_014","0","143","1704886021035","角度"
"128932","70656","4","1","2","141023019_036","0","55","1704886020300","角度"
"128932","70657","4","1","2","141023019_036","0","39","1704886020283","角度"
"128932","70658","4","1","2","141023017_005","1","42","1704886019498","角度"
"128932","70659","4","1","2","141023030_003","0","78","1704886018792","角度"
"128932","70660","4","1","2","141023017_036","0","230","1704886018073","角度"
"128932","70661","4","1","2","141023043_024","0","153","1704886017226","角度"
"128932","70662","4","1","2","141023043_024","0","130","1704886017201","角度"
"128932","70663","4","1","2","141022002_018","0","29","1704886016494","角度"
"128932","70664","4","1","2","141022018_001","0","127","1704886015749","角度"
"128932","70665","4","1","2","141023022_023","0","167","1704886014912","角度"
"128932","70666","4","1","2","141023019_031","1","63","1704886014103","角度"
"128932","70667","4","1","2","141023019_031","1","47","1704886014047","角度"
"128932","70668","4","1","2","141023029_026","0","122","1704886013176","角度"
"128932","70669","4","1","2","141023029_026","0","91","1704886013145","角度"
"128932","70670","4","1","2","141022001_034","0","54","1704886012462","角度"
"128932","70671","4","1","2","141023042_014","0","181","1704886011754","角度"
"128932","70672","4","1","2","141022030_032","1","88","1704886010877","角度"
