"user_sn","sn","section_id","start_timestamp","finish_timestamp","total_millisecond","last_modified","game_sn","progress_seq","is_correct","target_vocabulary","wrong_times","correct_times"
"313378","109500","1","2024-01-10 10:00","2024-01-10 10:01","38385","1704852089934","engWord_1148629_1_1704852089934","10","1","he","0","1"
"104242","109511","2","2024-01-10 10:00","2024-01-10 10:01","52968","1704852079329","engWord_1143220_2_1704852079329","1","1","goat","0","1"
"104242","109512","2","2024-01-10 10:00","2024-01-10 10:01","52968","1704852079329","engWord_1143220_2_1704852079329","2","1","candy","0","1"
"104242","109513","2","2024-01-10 10:00","2024-01-10 10:01","52968","1704852079329","engWord_1143220_2_1704852079329","3","1","ice cream","0","1"
"104242","109514","2","2024-01-10 10:00","2024-01-10 10:01","52968","1704852079329","engWord_1143220_2_1704852079329","4","1","ox","0","1"
"104242","109515","2","2024-01-10 10:00","2024-01-10 10:01","52968","1704852079329","engWord_1143220_2_1704852079329","5","1","juice","0","1"
"104242","109516","2","2024-01-10 10:00","2024-01-10 10:01","52968","1704852079329","engWord_1143220_2_1704852079329","6","1","dog","0","1"
"104242","109517","2","2024-01-10 10:00","2024-01-10 10:01","52968","1704852079329","engWord_1143220_2_1704852079329","7","1","coffee","0","1"
"104242","109518","2","2024-01-10 10:00","2024-01-10 10:01","52968","1704852079329","engWord_1143220_2_1704852079329","8","1","monkey","0","1"
"104242","109519","2","2024-01-10 10:00","2024-01-10 10:01","52968","1704852079329","engWord_1143220_2_1704852079329","9","1","pizza","0","3"
"104242","109520","2","2024-01-10 10:00","2024-01-10 10:01","52968","1704852079329","engWord_1143220_2_1704852079329","10","0","bread","2","1"
"313378","109521","1","2024-01-10 09:59","2024-01-10 10:00","39585","1704852039147","engWord_1148629_1_1704852039147","1","1","those","0","1"
"313378","109522","1","2024-01-10 09:59","2024-01-10 10:00","39585","1704852039147","engWord_1148629_1_1704852039147","2","1","are","0","1"
"313378","109523","1","2024-01-10 09:59","2024-01-10 10:00","39585","1704852039147","engWord_1148629_1_1704852039147","3","1","be","0","1"
"313378","109524","1","2024-01-10 09:59","2024-01-10 10:00","39585","1704852039147","engWord_1148629_1_1704852039147","4","1","yes","0","1"
"313378","109525","1","2024-01-10 09:59","2024-01-10 10:00","39585","1704852039147","engWord_1148629_1_1704852039147","5","0","an","1","0"
"313378","109526","1","2024-01-10 09:59","2024-01-10 10:00","39585","1704852039147","engWord_1148629_1_1704852039147","6","1","you","0","1"
"313378","109527","1","2024-01-10 09:59","2024-01-10 10:00","39585","1704852039147","engWord_1148629_1_1704852039147","7","1","she","0","1"
"313378","109528","1","2024-01-10 09:59","2024-01-10 10:00","39585","1704852039147","engWord_1148629_1_1704852039147","8","1","this","0","1"
"313378","109529","1","2024-01-10 09:59","2024-01-10 10:00","39585","1704852039147","engWord_1148629_1_1704852039147","9","1","the","0","1"
"313378","109530","1","2024-01-10 09:59","2024-01-10 10:00","39585","1704852039147","engWord_1148629_1_1704852039147","10","1","he","0","1"
"128878","109541","2","2024-01-10 09:59","2024-01-10 10:00","55709","1704852017749","engWord_1148631_2_1704852017749","1","1","candy","0","1"
"128878","109542","2","2024-01-10 09:59","2024-01-10 10:00","55709","1704852017749","engWord_1148631_2_1704852017749","2","1","tea","0","1"
"128878","109543","2","2024-01-10 09:59","2024-01-10 10:00","55709","1704852017749","engWord_1148631_2_1704852017749","3","1","egg","0","1"
"128878","109544","2","2024-01-10 09:59","2024-01-10 10:00","55709","1704852017749","engWord_1148631_2_1704852017749","4","1","pig","0","1"
"128878","109545","2","2024-01-10 09:59","2024-01-10 10:00","55709","1704852017749","engWord_1148631_2_1704852017749","5","1","juice","0","1"
"128878","109546","2","2024-01-10 09:59","2024-01-10 10:00","55709","1704852017749","engWord_1148631_2_1704852017749","6","1","monkey","0","1"
"128878","109547","2","2024-01-10 09:59","2024-01-10 10:00","55709","1704852017749","engWord_1148631_2_1704852017749","7","1","cake","0","1"
"128878","109548","2","2024-01-10 09:59","2024-01-10 10:00","55709","1704852017749","engWord_1148631_2_1704852017749","8","1","goat","0","1"
"128878","109549","2","2024-01-10 09:59","2024-01-10 10:00","55709","1704852017749","engWord_1148631_2_1704852017749","9","1","tiger","0","1"
"128878","109550","2","2024-01-10 09:59","2024-01-10 10:00","55709","1704852017749","engWord_1148631_2_1704852017749","10","1","pizza","0","1"
"50836","109551","11","2024-01-10 09:59","2024-01-10 10:00","61633","1704852013929","engWord_1148624_11_1704852013929","1","1","new","0","1"
"50836","109552","11","2024-01-10 09:59","2024-01-10 10:00","61633","1704852013929","engWord_1148624_11_1704852013929","2","1","good","0","1"
"50836","109553","11","2024-01-10 09:59","2024-01-10 10:00","61633","1704852013929","engWord_1148624_11_1704852013929","3","0","tooth","1","0"
"50836","109554","11","2024-01-10 09:59","2024-01-10 10:00","61633","1704852013929","engWord_1148624_11_1704852013929","4","1","large","0","1"
"50836","109555","11","2024-01-10 09:59","2024-01-10 10:00","61633","1704852013929","engWord_1148624_11_1704852013929","5","1","finger","0","1"
"50836","109556","11","2024-01-10 09:59","2024-01-10 10:00","61633","1704852013929","engWord_1148624_11_1704852013929","6","1","fat","0","1"
"50836","109557","11","2024-01-10 09:59","2024-01-10 10:00","61633","1704852013929","engWord_1148624_11_1704852013929","7","0","head","1","0"
"50836","109558","11","2024-01-10 09:59","2024-01-10 10:00","61633","1704852013929","engWord_1148624_11_1704852013929","8","1","big","0","1"
"50836","109559","11","2024-01-10 09:59","2024-01-10 10:00","61633","1704852013929","engWord_1148624_11_1704852013929","9","1","head","0","1"
"50836","109560","11","2024-01-10 09:59","2024-01-10 10:00","61633","1704852013929","engWord_1148624_11_1704852013929","10","0","head","1","0"
"128878","109581","1","2024-01-10 09:58","2024-01-10 09:58","33941","1704851939301","engWord_1148631_1_1704851939301","1","1","a","0","1"
"128878","109582","1","2024-01-10 09:58","2024-01-10 09:58","33941","1704851939301","engWord_1148631_1_1704851939301","2","1","you","0","1"
"128878","109583","1","2024-01-10 09:58","2024-01-10 09:58","33941","1704851939301","engWord_1148631_1_1704851939301","3","1","he","0","1"
"128878","109584","1","2024-01-10 09:58","2024-01-10 09:58","33941","1704851939301","engWord_1148631_1_1704851939301","4","1","she","0","1"
"128878","109585","1","2024-01-10 09:58","2024-01-10 09:58","33941","1704851939301","engWord_1148631_1_1704851939301","5","1","this","0","1"
"128878","109586","1","2024-01-10 09:58","2024-01-10 09:58","33941","1704851939301","engWord_1148631_1_1704851939301","6","1","is","0","1"
"128878","109587","1","2024-01-10 09:58","2024-01-10 09:58","33941","1704851939301","engWord_1148631_1_1704851939301","7","1","they","0","1"
"128878","109588","1","2024-01-10 09:58","2024-01-10 09:58","33941","1704851939301","engWord_1148631_1_1704851939301","8","1","those","0","1"
"128878","109589","1","2024-01-10 09:58","2024-01-10 09:58","33941","1704851939301","engWord_1148631_1_1704851939301","9","1","are","0","1"
"128878","109590","1","2024-01-10 09:58","2024-01-10 09:58","33941","1704851939301","engWord_1148631_1_1704851939301","10","1","be","0","1"
"104242","109591","1","2024-01-10 09:58","2024-01-10 09:58","42042","1704851928046","engWord_1143220_1_1704851928046","1","0","these","1","0"
"104242","109592","1","2024-01-10 09:58","2024-01-10 09:58","42042","1704851928046","engWord_1143220_1_1704851928046","2","1","it","0","1"
"104242","109593","1","2024-01-10 09:58","2024-01-10 09:58","42042","1704851928046","engWord_1143220_1_1704851928046","3","1","no","0","1"
"104242","109594","1","2024-01-10 09:58","2024-01-10 09:58","42042","1704851928046","engWord_1143220_1_1704851928046","4","1","she","0","1"
"104242","109595","1","2024-01-10 09:58","2024-01-10 09:58","42042","1704851928046","engWord_1143220_1_1704851928046","5","1","is","0","1"
"104242","109596","1","2024-01-10 09:58","2024-01-10 09:58","42042","1704851928046","engWord_1143220_1_1704851928046","6","1","this","0","1"
"104242","109597","1","2024-01-10 09:58","2024-01-10 09:58","42042","1704851928046","engWord_1143220_1_1704851928046","7","0","are","1","0"
"104242","109598","1","2024-01-10 09:58","2024-01-10 09:58","42042","1704851928046","engWord_1143220_1_1704851928046","8","1","I","0","1"
"104242","109599","1","2024-01-10 09:58","2024-01-10 09:58","42042","1704851928046","engWord_1143220_1_1704851928046","9","1","yes","0","1"
"104242","109600","1","2024-01-10 09:58","2024-01-10 09:58","42042","1704851928046","engWord_1143220_1_1704851928046","10","0","be","1","0"
"313378","109601","2","2024-01-10 09:57","2024-01-10 09:58","75236","1704851924632","engWord_1148629_2_1704851924632","1","1","pig","0","1"
"313378","109602","2","2024-01-10 09:57","2024-01-10 09:58","75236","1704851924632","engWord_1148629_2_1704851924632","2","1","egg","0","1"
"313378","109603","2","2024-01-10 09:57","2024-01-10 09:58","75236","1704851924632","engWord_1148629_2_1704851924632","3","1","coffee","0","1"
"313378","109604","2","2024-01-10 09:57","2024-01-10 09:58","75236","1704851924632","engWord_1148629_2_1704851924632","4","1","cake","0","1"
"313378","109605","2","2024-01-10 09:57","2024-01-10 09:58","75236","1704851924632","engWord_1148629_2_1704851924632","5","1","dog","0","1"
"313378","109606","2","2024-01-10 09:57","2024-01-10 09:58","75236","1704851924632","engWord_1148629_2_1704851924632","6","1","rabbit","0","1"
"313378","109607","2","2024-01-10 09:57","2024-01-10 09:58","75236","1704851924632","engWord_1148629_2_1704851924632","7","0","bread","2","1"
"313378","109608","2","2024-01-10 09:57","2024-01-10 09:58","75236","1704851924632","engWord_1148629_2_1704851924632","8","1","monkey","0","3"
"313378","109609","2","2024-01-10 09:57","2024-01-10 09:58","75236","1704851924632","engWord_1148629_2_1704851924632","9","1","ice cream","0","2"
"313378","109610","2","2024-01-10 09:57","2024-01-10 09:58","75236","1704851924632","engWord_1148629_2_1704851924632","10","0","ant","2","1"
"50836","109611","15","2024-01-10 09:57","2024-01-10 09:58","74786","1704851902470","engWord_1148624_15_1704851902470","1","0","shoulder","1","0"
"50836","109612","15","2024-01-10 09:57","2024-01-10 09:58","74786","1704851902470","engWord_1148624_15_1704851902470","2","0","knee","1","0"
"50836","109613","15","2024-01-10 09:57","2024-01-10 09:58","74786","1704851902470","engWord_1148624_15_1704851902470","3","0","lawyer","1","0"
"50836","109614","15","2024-01-10 09:57","2024-01-10 09:58","74786","1704851902470","engWord_1148624_15_1704851902470","4","0","writer","1","0"
"50836","109615","15","2024-01-10 09:57","2024-01-10 09:58","74786","1704851902470","engWord_1148624_15_1704851902470","5","0","heart","1","0"
"50836","109616","15","2024-01-10 09:57","2024-01-10 09:58","74786","1704851902470","engWord_1148624_15_1704851902470","6","1","doctor","0","1"
"50836","109617","15","2024-01-10 09:57","2024-01-10 09:58","74786","1704851902470","engWord_1148624_15_1704851902470","7","0","lip","1","0"
"50836","109618","15","2024-01-10 09:57","2024-01-10 09:58","74786","1704851902470","engWord_1148624_15_1704851902470","8","1","hair","0","1"
"50836","109619","15","2024-01-10 09:57","2024-01-10 09:58","74786","1704851902470","engWord_1148624_15_1704851902470","9","1","foot","0","1"
"50836","109620","15","2024-01-10 09:57","2024-01-10 09:58","74786","1704851902470","engWord_1148624_15_1704851902470","10","0","teacher","1","0"
"128878","109621","1","2024-01-10 09:57","2024-01-10 09:58","33681","1704851892829","engWord_1148631_1_1704851892829","1","1","an","0","1"
"128878","109622","1","2024-01-10 09:57","2024-01-10 09:58","33681","1704851892829","engWord_1148631_1_1704851892829","2","1","that","0","1"
"128878","109623","1","2024-01-10 09:57","2024-01-10 09:58","33681","1704851892829","engWord_1148631_1_1704851892829","3","1","a","0","1"
"128878","109624","1","2024-01-10 09:57","2024-01-10 09:58","33681","1704851892829","engWord_1148631_1_1704851892829","4","1","is","0","1"
"128878","109625","1","2024-01-10 09:57","2024-01-10 09:58","33681","1704851892829","engWord_1148631_1_1704851892829","5","1","I","0","1"
"128878","109626","1","2024-01-10 09:57","2024-01-10 09:58","33681","1704851892829","engWord_1148631_1_1704851892829","6","1","it","0","1"
"128878","109627","1","2024-01-10 09:57","2024-01-10 09:58","33681","1704851892829","engWord_1148631_1_1704851892829","7","0","he","1","0"
"128878","109628","1","2024-01-10 09:57","2024-01-10 09:58","33681","1704851892829","engWord_1148631_1_1704851892829","8","1","they","0","1"
"128878","109629","1","2024-01-10 09:57","2024-01-10 09:58","33681","1704851892829","engWord_1148631_1_1704851892829","9","1","she","0","1"
"128878","109630","1","2024-01-10 09:57","2024-01-10 09:58","33681","1704851892829","engWord_1148631_1_1704851892829","10","1","be","0","1"
"313378","109651","1","2024-01-10 09:56","2024-01-10 09:57","40741","1704851828840","engWord_1148629_1_1704851828840","1","0","you","1","0"
"313378","109652","1","2024-01-10 09:56","2024-01-10 09:57","40741","1704851828840","engWord_1148629_1_1704851828840","2","1","he","0","1"
"313378","109653","1","2024-01-10 09:56","2024-01-10 09:57","40741","1704851828840","engWord_1148629_1_1704851828840","3","1","they","0","1"
"313378","109654","1","2024-01-10 09:56","2024-01-10 09:57","40741","1704851828840","engWord_1148629_1_1704851828840","4","1","this","0","1"
"313378","109655","1","2024-01-10 09:56","2024-01-10 09:57","40741","1704851828840","engWord_1148629_1_1704851828840","5","1","am","0","1"
"313378","109656","1","2024-01-10 09:56","2024-01-10 09:57","40741","1704851828840","engWord_1148629_1_1704851828840","6","1","the","0","1"
"313378","109657","1","2024-01-10 09:56","2024-01-10 09:57","40741","1704851828840","engWord_1148629_1_1704851828840","7","1","these","0","1"
"313378","109658","1","2024-01-10 09:56","2024-01-10 09:57","40741","1704851828840","engWord_1148629_1_1704851828840","8","1","we","0","1"
"313378","109659","1","2024-01-10 09:56","2024-01-10 09:57","40741","1704851828840","engWord_1148629_1_1704851828840","9","1","that","0","1"
"313378","109660","1","2024-01-10 09:56","2024-01-10 09:57","40741","1704851828840","engWord_1148629_1_1704851828840","10","1","be","0","1"
"50836","109661","14","2024-01-10 09:54","2024-01-10 09:57","126393","1704851819386","engWord_1148624_14_1704851819386","1","0","woman","1","1"
"50836","109662","14","2024-01-10 09:54","2024-01-10 09:57","126393","1704851819386","engWord_1148624_14_1704851819386","2","1","Mr.","0","2"
"50836","109663","14","2024-01-10 09:54","2024-01-10 09:57","126393","1704851819386","engWord_1148624_14_1704851819386","3","1","some","0","1"
"50836","109664","14","2024-01-10 09:54","2024-01-10 09:57","126393","1704851819386","engWord_1148624_14_1704851819386","4","1","more","0","1"
"50836","109665","14","2024-01-10 09:54","2024-01-10 09:57","126393","1704851819386","engWord_1148624_14_1704851819386","5","1","people","0","2"
"50836","109666","14","2024-01-10 09:54","2024-01-10 09:57","126393","1704851819386","engWord_1148624_14_1704851819386","6","0","a few","1","1"
"50836","109667","14","2024-01-10 09:54","2024-01-10 09:57","126393","1704851819386","engWord_1148624_14_1704851819386","7","0","Mrs.","2","6"
"50836","109668","14","2024-01-10 09:54","2024-01-10 09:57","126393","1704851819386","engWord_1148624_14_1704851819386","8","1","many","0","3"
"50836","109669","14","2024-01-10 09:54","2024-01-10 09:57","126393","1704851819386","engWord_1148624_14_1704851819386","9","0","Ms.","3","1"
"50836","109670","14","2024-01-10 09:54","2024-01-10 09:57","126393","1704851819386","engWord_1148624_14_1704851819386","10","0","few","5","4"
"311086","109691","1","2024-01-10 09:54","2024-01-10 09:55","55132","1704851714519","engWord_1143210_1_1704851714519","1","0","you","1","0"
"311086","109692","1","2024-01-10 09:54","2024-01-10 09:55","55132","1704851714519","engWord_1143210_1_1704851714519","2","0","this","1","0"
"311086","109693","1","2024-01-10 09:54","2024-01-10 09:55","55132","1704851714519","engWord_1143210_1_1704851714519","3","0","they","1","0"
"311086","109694","1","2024-01-10 09:54","2024-01-10 09:55","55132","1704851714519","engWord_1143210_1_1704851714519","4","1","it","0","1"
"311086","109695","1","2024-01-10 09:54","2024-01-10 09:55","55132","1704851714519","engWord_1143210_1_1704851714519","5","1","am","0","1"
"311086","109696","1","2024-01-10 09:54","2024-01-10 09:55","55132","1704851714519","engWord_1143210_1_1704851714519","6","1","be","0","1"
"311086","109697","1","2024-01-10 09:54","2024-01-10 09:55","55132","1704851714519","engWord_1143210_1_1704851714519","7","0","a","1","0"
"311086","109698","1","2024-01-10 09:54","2024-01-10 09:55","55132","1704851714519","engWord_1143210_1_1704851714519","8","1","I","0","1"
"311086","109699","1","2024-01-10 09:54","2024-01-10 09:55","55132","1704851714519","engWord_1143210_1_1704851714519","9","0","those","1","0"
"311086","109700","1","2024-01-10 09:54","2024-01-10 09:55","55132","1704851714519","engWord_1143210_1_1704851714519","10","0","is","1","0"
"50836","109701","13","2024-01-10 09:54","2024-01-10 09:54","33607","1704851680593","engWord_1148624_13_1704851680593","1","1","bicycle","0","1"
"50836","109702","13","2024-01-10 09:54","2024-01-10 09:54","33607","1704851680593","engWord_1148624_13_1704851680593","2","1","yesterday","0","1"
"50836","109703","13","2024-01-10 09:54","2024-01-10 09:54","33607","1704851680593","engWord_1148624_13_1704851680593","3","1","o'clock","0","1"
"50836","109704","13","2024-01-10 09:54","2024-01-10 09:54","33607","1704851680593","engWord_1148624_13_1704851680593","4","1","tomorrow","0","1"
"50836","109705","13","2024-01-10 09:54","2024-01-10 09:54","33607","1704851680593","engWord_1148624_13_1704851680593","5","1","car","0","1"
"50836","109706","13","2024-01-10 09:54","2024-01-10 09:54","33607","1704851680593","engWord_1148624_13_1704851680593","6","1","truck","0","1"
"50836","109707","13","2024-01-10 09:54","2024-01-10 09:54","33607","1704851680593","engWord_1148624_13_1704851680593","7","1","weekend","0","1"
"50836","109708","13","2024-01-10 09:54","2024-01-10 09:54","33607","1704851680593","engWord_1148624_13_1704851680593","8","1","year","0","1"
"50836","109709","13","2024-01-10 09:54","2024-01-10 09:54","33607","1704851680593","engWord_1148624_13_1704851680593","9","1","tonight","0","1"
"50836","109710","13","2024-01-10 09:54","2024-01-10 09:54","33607","1704851680593","engWord_1148624_13_1704851680593","10","1","today","0","1"
"11312","109731","15","2024-01-10 09:52","2024-01-10 09:53","97555","1704851618463","engWord_1148628_15_1704851618463","1","0","worker","1","0"
"11312","109732","15","2024-01-10 09:52","2024-01-10 09:53","97555","1704851618463","engWord_1148628_15_1704851618463","2","0","lip","1","0"
"11312","109733","15","2024-01-10 09:52","2024-01-10 09:53","97555","1704851618463","engWord_1148628_15_1704851618463","3","0","Dr.","1","0"
"11312","109734","15","2024-01-10 09:52","2024-01-10 09:53","97555","1704851618463","engWord_1148628_15_1704851618463","4","1","tooth","0","1"
"11312","109735","15","2024-01-10 09:52","2024-01-10 09:53","97555","1704851618463","engWord_1148628_15_1704851618463","5","0","knee","1","0"
"11312","109736","15","2024-01-10 09:52","2024-01-10 09:53","97555","1704851618463","engWord_1148628_15_1704851618463","6","0","writer","1","0"
"11312","109737","15","2024-01-10 09:52","2024-01-10 09:53","97555","1704851618463","engWord_1148628_15_1704851618463","7","1","hair","0","1"
"11312","109738","15","2024-01-10 09:52","2024-01-10 09:53","97555","1704851618463","engWord_1148628_15_1704851618463","8","1","foot","0","1"
"11312","109739","15","2024-01-10 09:52","2024-01-10 09:53","97555","1704851618463","engWord_1148628_15_1704851618463","9","1","arm","0","1"
"11312","109740","15","2024-01-10 09:52","2024-01-10 09:53","97555","1704851618463","engWord_1148628_15_1704851618463","10","0","neck","1","0"
"128932","109741","1","2024-01-10 09:52","2024-01-10 09:53","43005","1704851607402","engWord_1087460_1_1704851607402","1","0","an","1","0"
"128932","109742","1","2024-01-10 09:52","2024-01-10 09:53","43005","1704851607402","engWord_1087460_1_1704851607402","2","1","no","0","1"
"128932","109743","1","2024-01-10 09:52","2024-01-10 09:53","43005","1704851607402","engWord_1087460_1_1704851607402","3","1","these","0","1"
"128932","109744","1","2024-01-10 09:52","2024-01-10 09:53","43005","1704851607402","engWord_1087460_1_1704851607402","4","1","the","0","1"
"128932","109745","1","2024-01-10 09:52","2024-01-10 09:53","43005","1704851607402","engWord_1087460_1_1704851607402","5","1","I","0","1"
"128932","109746","1","2024-01-10 09:52","2024-01-10 09:53","43005","1704851607402","engWord_1087460_1_1704851607402","6","1","we","0","1"
"128932","109747","1","2024-01-10 09:52","2024-01-10 09:53","43005","1704851607402","engWord_1087460_1_1704851607402","7","0","you","1","0"
"128932","109748","1","2024-01-10 09:52","2024-01-10 09:53","43005","1704851607402","engWord_1087460_1_1704851607402","8","0","yes","1","0"
"128932","109749","1","2024-01-10 09:52","2024-01-10 09:53","43005","1704851607402","engWord_1087460_1_1704851607402","9","0","is","1","0"
"128932","109750","1","2024-01-10 09:52","2024-01-10 09:53","43005","1704851607402","engWord_1087460_1_1704851607402","10","0","am","1","0"
