"user_sn","review_sn","indicator_name","subject_name","video_name","video_len","start_timestamp","start_time","end_timestamp","end_time","finish_rate"
"42415","109985042","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 08:43:01","224.64","2024-03-18 08:46:49","100"
"250399","109985077","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 08:43:12","224.64","2024-03-18 08:47:01","100"
"62947","109985086","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 08:43:15","224.64","2024-03-18 08:47:03","100"
"46696","109985096","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 08:43:17","224.64","2024-03-18 08:47:27","100"
"212767","109985135","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 08:43:29","224.64","2024-03-18 08:48:47","100"
"307570","109985213","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 08:43:49","224.64","2024-03-18 08:48:03","100"
"106735","109985248","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 08:43:56","224.64","2024-03-18 08:47:48","100"
"23250","109985296","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 08:44:08","224.64","2024-03-18 08:48:00","100"
"20034","109985514","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 08:45:15","224.64","2024-03-18 08:49:10","100"
"122299","109985552","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 08:45:31","224.64","2024-03-18 08:49:25","100"
"272527","109985615","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 08:46:00","224.64","2024-03-18 08:49:49","100"
"11303","109985633","認識星空與星座","自然108","INc-Ⅲ-14-01","764.231","571.44","2024-03-18 08:46:11","764.20","2024-03-18 08:49:37","100"
"307570","109986086","認識天體的分類","自然108","INc-Ⅲ-15-01","617.248","21.41","2024-03-18 08:49:10","83.75","2024-03-18 08:53:26","14"
"122416","110044065","認識「萬」、「十萬」、「百萬」、「千萬」及「億、兆」的位名，並能做大數（位名在千兆以內）數的說、讀、聽、寫。","數學","video:4-n-01-S01","554.423","0.00","2024-03-18 12:21:54","554.42","2024-03-18 12:31:39","100"
"122416","110044932","認識數的十進位結構並做大數的大小比較。","數學","video:4-n-01-S03","538.656","0.00","2024-03-18 12:32:32","506.32","2024-03-18 12:42:25","94"
"200920","110051668","認識「萬」、「十萬」、「百萬」、「千萬」及「億、兆」的位名，並能做大數（位名在千兆以內）數的說、讀、聽、寫。","數學","video:4-n-01-S01","554.423","0.00","2024-03-18 12:57:17","554.40","2024-03-18 13:12:02","100"
"200920","110055998","認識數的十進位結構並做大數的大小比較。","數學","video:4-n-01-S03","538.656","0.00","2024-03-18 13:12:11","538.59","2024-03-18 13:22:41","100"
"312031","110056978","能理解帶分數乘以整數的意義。","數學108","video:N-5-5-S01","335.680","0.00","2024-03-18 13:16:46","46.70","2024-03-18 13:17:50","14"
"221236","110116600","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 15:49:09","224.65","2024-03-18 15:53:11","100"
"221236","110117517","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-18 15:53:12","224.65","2024-03-18 16:13:04","100"
"201286","110196812","認識「萬」、「十萬」、「百萬」、「千萬」及「億、兆」的位名，並能做大數（位名在千兆以內）數的說、讀、聽、寫。","數學","video:4-n-01-S01","554.423","0.00","2024-03-19 05:13:40","88.48","2024-03-19 05:23:37","16"
"23250","110235613","四季星空會有所不同","自然108","INc-Ⅲ-14-03","598.932","528.32","2024-03-19 08:33:13","598.90","2024-03-19 08:40:49","100"
"232372","110254622","能理解帶分數乘以整數的意義。","數學108","video:N-5-5-S01","335.680","89.82","2024-03-19 09:28:26","335.68","2024-03-19 10:20:05","100"
"286903","110254864","能解決帶分數除以整數的應用問題。","數學108","video:N-5-7-S03","353.240","253.28","2024-03-19 09:29:23","353.24","2024-03-19 09:31:57","100"
"313378","110254878","能理解帶分數乘以帶分數的意義。","數學108","video:N-5-5-S05","287.120","0.00","2024-03-19 09:29:25","287.12","2024-03-19 10:24:01","100"
"286903","110255611","能解決帶分數除以整數的應用問題。","數學108","video:N-5-7-S03","353.240","0.00","2024-03-19 09:32:12","0.00","2024-03-19 10:14:49","0"
"286903","110271139","了解分數乘法中，被乘數、乘數和積的關係。","數學108","video:N-5-5-S07","518.160","0.00","2024-03-19 10:15:41","0.00","2024-03-19 10:26:10","0"
"232372","110272079","能理解整數乘以分數的意義。","數學108","video:N-5-5-S02","357.560","0.00","2024-03-19 10:20:34","357.56","2024-03-19 11:19:36","100"
"286903","110273501","了解分數乘法中，被乘數、乘數和積的關係。","數學108","video:N-5-5-S07","518.160","0.00","2024-03-19 10:26:14","0.00","2024-03-19 10:26:52","0"
"286903","110289503","能理解帶分數乘以帶分數的意義。","數學108","video:N-5-5-S05","287.120","0.00","2024-03-19 11:16:33","192.83","2024-03-19 12:50:13","67"
"232372","110290424","能理解帶分數乘以帶分數的意義。","數學108","video:N-5-5-S05","287.120","0.00","2024-03-19 11:20:16","287.12","2024-03-19 12:54:37","100"
"313378","110315516","能理解分數乘法的意涵，並解決生活中相關問題。","數學108","video:N-5-5-S06","392.370","0.00","2024-03-19 12:53:08","392.36","2024-03-19 13:00:50","100"
"286903","110315947","能理解帶分數乘以帶分數的意義。","數學108","video:N-5-5-S05","287.120","192.83","2024-03-19 12:54:00","287.12","2024-03-19 12:55:43","100"
"232372","110316452","能理解分數乘法的意涵，並解決生活中相關問題。","數學108","video:N-5-5-S06","392.370","0.00","2024-03-19 12:55:02","392.36","2024-03-19 13:02:36","100"
"313378","110319159","能解決帶分數除以整數的應用問題。","數學108","video:N-5-7-S03","353.240","0.00","2024-03-19 13:01:13","228.80","2024-03-19 13:05:24","65"
"286903","110319207","能理解分數乘法的意涵，並解決生活中相關問題。","數學108","video:N-5-5-S06","392.370","0.00","2024-03-19 13:01:23","392.36","2024-03-19 13:08:54","100"
"232372","110319804","能解決真分數除以整數的應用問題。","數學108","video:N-5-7-S01","296.200","0.00","2024-03-19 13:03:18","296.20","2024-03-19 13:15:10","100"
"313378","110320531","能解決帶分數除以整數的應用問題。","數學108","video:N-5-7-S03","353.240","225.85","2024-03-19 13:05:50","233.57","2024-03-19 13:06:42","66"
"313378","110321383","能解決帶分數除以整數的應用問題。","數學108","video:N-5-7-S03","353.240","233.57","2024-03-19 13:08:36","263.87","2024-03-19 13:10:11","75"
"286903","110321647","了解分數乘法中，被乘數、乘數和積的關係。","數學108","video:N-5-5-S07","518.160","0.00","2024-03-19 13:09:25","0.00","2024-03-19 13:13:09","0"
"313378","110321923","能解決帶分數除以整數的應用問題。","數學108","video:N-5-7-S03","353.240","263.87","2024-03-19 13:10:18","279.40","2024-03-19 13:11:27","79"
"313378","110322351","能解決帶分數除以整數的應用問題。","數學108","video:N-5-7-S03","353.240","279.40","2024-03-19 13:11:36","353.24","2024-03-19 13:13:47","100"
"313378","110323022","能解決帶分數除以整數的應用問題。","數學108","video:N-5-7-S03","353.240","0.00","2024-03-19 13:13:54","0.00","2024-03-19 13:15:39","0"
"286903","110323111","了解分數乘法中，被乘數、乘數和積的關係。","數學108","video:N-5-5-S07","518.160","0.00","2024-03-19 13:14:15","0.00","2024-03-19 13:15:42","0"
"232372","110323789","能解決假分數除以整數的應用問題。","數學108","video:N-5-7-S02","295.800","0.00","2024-03-19 13:16:35","225.80","2024-03-19 13:21:31","76"
"313378","110324096","能解決帶分數除以整數的應用問題。","數學108","video:N-5-7-S03","353.240","0.00","2024-03-19 13:17:43","6.05","2024-03-19 13:18:52","2"
"313378","110324611","能解決帶分數除以整數的應用問題。","數學108","video:N-5-7-S03","353.240","3.13","2024-03-19 13:19:27","37.76","2024-03-19 13:21:20","11"
"201286","110434378","認識數的十進位結構並做大數的大小比較。","數學","video:4-n-01-S03","538.656","0.00","2024-03-19 17:07:58","0.00","2024-03-19 17:08:03","0"
"162052","110444944","認識「萬」、「十萬」、「百萬」、「千萬」及「億、兆」的位名，並能做大數（位名在千兆以內）數的說、讀、聽、寫。","數學","video:4-n-01-S01","554.423","0.00","2024-03-19 18:11:21","554.40","2024-03-19 18:22:19","100"
"162052","110445650","認識數的十進位結構並做大數的大小比較。","數學","video:4-n-01-S03","538.656","0.00","2024-03-19 18:23:19","538.62","2024-03-19 18:34:07","100"
"201286","110453603","認識「萬」、「十萬」、「百萬」、「千萬」及「億、兆」的位名，並能做大數（位名在千兆以內）數的說、讀、聽、寫。","數學","video:4-n-01-S01","554.423","88.48","2024-03-19 19:55:34","215.04","2024-03-19 20:35:49","39"
"313378","110606317","認識「萬」、「十萬」、「百萬」、「千萬」的位名，並能做大數（位名在千萬以內）的說、讀、聽、寫。","數學108","video:N-4-1-S01","1061.894","0.00","2024-03-20 16:29:30","0.00","2024-03-20 16:29:33","0"
"32737","110666166","認識數的十進位結構並做大數的大小比較。","數學","video:4-n-01-S03","538.656","0.00","2024-03-21 08:12:15","0.03","2024-03-21 08:15:10","0"
"32737","110668613","認識數的十進位結構並做大數的大小比較。","數學","video:4-n-01-S03","538.656","0.00","2024-03-21 08:15:11","538.59","2024-03-21 08:15:36","100"
"32737","110668999","認識數的十進位結構並做大數的大小比較。","數學","video:4-n-01-S03","538.656","0.00","2024-03-21 08:15:40","538.59","2024-03-21 08:15:47","100"
"32737","110669164","認識數的十進位結構並做大數的大小比較。","數學","video:4-n-01-S03","538.656","0.00","2024-03-21 08:15:50","513.56","2024-03-21 08:17:14","95"
"32737","110671204","認識「萬」、「十萬」、「百萬」、「千萬」及「億、兆」的位名，並能做大數（位名在千兆以內）數的說、讀、聽、寫。","數學","video:4-n-01-S01","554.423","0.00","2024-03-21 08:18:00","527.16","2024-03-21 08:18:15","95"
"307570","110944713","認識天體的分類","自然108","INc-Ⅲ-15-01","617.248","83.75","2024-03-22 07:55:02","96.36","2024-03-22 07:56:44","16"
"221236","111063230","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-22 13:03:56","0.68","2024-03-22 13:04:00","0"
"221236","111063629","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-22 13:05:33","953.49","2024-03-22 13:21:57","100"
"122299","111167705","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-22 21:13:26","0.00","2024-03-22 21:15:39","0"
"122299","111168027","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-22 21:15:40","351.56","2024-03-22 21:27:02","37"
"122299","111170358","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","351.56","2024-03-22 21:32:57","953.49","2024-03-22 21:43:28","100"
"122299","111172699","能計算簡單長方體和正方體複合形體的體積。","數學108","video:S-5-5-S05","224.640","0.00","2024-03-22 21:50:18","224.64","2024-03-22 21:54:59","100"
"46696","111226423","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-23 18:35:37","197.80","2024-03-23 18:40:36","21"
"46696","111226626","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","197.80","2024-03-23 18:40:50","953.49","2024-03-23 18:53:50","100"
"62947","111249433","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-24 09:20:47","953.49","2024-03-24 09:37:58","100"
"4561","111272306","看自然玩藝術","視覺藝術","看自然玩藝術","239.840","0.00","2024-03-24 14:02:32","176.71","2024-03-24 14:06:44","74"
"20034","111278207","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","0.00","2024-03-24 15:13:56","181.80","2024-03-24 15:17:42","100"
"20034","111278666","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-24 15:19:04","853.74","2024-03-24 15:54:29","90"
"108139","111279141","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","0.00","2024-03-24 15:24:39","2.81","2024-03-24 15:24:46","2"
"106735","111283249","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","0.00","2024-03-24 16:10:20","29.67","2024-03-24 16:10:52","16"
"106735","111283382","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","29.67","2024-03-24 16:11:52","56.03","2024-03-24 16:12:21","31"
"106735","111283430","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","49.33","2024-03-24 16:12:17","58.55","2024-03-24 16:12:46","32"
"106735","111283487","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","58.55","2024-03-24 16:12:44","181.80","2024-03-24 16:15:36","100"
"42415","111303145","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","0.00","2024-03-24 20:17:42","181.80","2024-03-24 20:21:02","100"
"42415","111303644","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-24 20:21:16","953.49","2024-03-24 20:37:36","100"
"46696","111306125","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","0.00","2024-03-24 20:39:54","31.38","2024-03-24 20:40:29","17"
"250399","111323928","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","0.00","2024-03-24 23:55:02","181.80","2024-03-24 23:58:12","100"
"11303","111327278","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-25 07:16:54","695.32","2024-03-25 07:28:33","100"
"221236","111328368","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-25 07:41:34","695.32","2024-03-25 07:53:13","100"
"221236","111332570","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","0.00","2024-03-25 08:03:33","181.80","2024-03-25 08:08:18","100"
"13328","111334531","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-25 08:07:53","695.32","2024-03-25 08:19:32","100"
"13328","111346852","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","0.00","2024-03-25 08:26:30","181.80","2024-03-25 08:30:57","100"
"122299","111349406","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-25 08:31:03","0.00","2024-03-25 08:31:35","0"
"13328","111349475","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-25 08:31:12","953.49","2024-03-25 08:47:15","100"
"212767","111366205","模擬星空軟體的使用","自然108","INc-Ⅲ-14-05","602.816","0.00","2024-03-25 09:37:43","389.47","2024-03-25 11:47:13","65"
"212767","111425615","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","0.00","2024-03-25 13:06:18","8.15","2024-03-25 13:06:31","5"
"13328","111460328","防火與滅火","自然108","INe-Ⅲ-3-02","478.616","0.00","2024-03-25 14:47:22","478.60","2024-03-25 14:55:31","100"
"62947","111460734","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","0.00","2024-03-25 14:48:17","181.80","2024-03-25 14:51:26","100"
"62947","111461793","防火與滅火","自然108","INe-Ⅲ-3-02","478.616","0.00","2024-03-25 14:50:39","424.35","2024-03-25 15:00:04","89"
"23250","111462483","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-25 14:52:07","494.95","2024-03-25 15:00:31","52"
"307570","111462896","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","0.00","2024-03-25 14:53:09","181.80","2024-03-25 14:56:48","100"
"23250","111463340","燃燒的條件","自然108","INe-Ⅲ-3-01","181.824","0.00","2024-03-25 14:54:09","181.80","2024-03-25 14:57:25","100"
"307570","111464452","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-25 14:57:17","83.36","2024-03-25 15:00:45","9"
"23250","111464597","防火與滅火","自然108","INe-Ⅲ-3-02","478.616","0.00","2024-03-25 14:57:51","131.94","2024-03-25 15:00:28","28"
"201286","111539781","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-25 19:42:29","411.11","2024-03-25 20:29:23","100"
"201286","111546222","能用直式處理小數除以整數，商的小數位數在三位以內的計算。","數學","video:5-n-10-S06","489.732","0.00","2024-03-25 20:29:48","38.31","2024-03-25 20:47:50","8"
"201286","111548974","能用直式處理小數除以整數，商的小數位數在三位以內的計算。","數學","video:5-n-10-S06","489.732","38.31","2024-03-25 20:49:08","111.41","2024-03-25 20:52:38","23"
"112627","111567454","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:27:32","411.08","2024-03-26 07:47:28","100"
"201286","111567701","能用直式處理小數除以整數，商的小數位數在三位以內的計算。","數學","video:5-n-10-S06","489.732","111.41","2024-03-26 07:30:10","352.53","2024-03-26 07:36:04","72"
"106735","111567910","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-26 07:32:22","695.32","2024-03-26 07:44:06","100"
"20034","111567938","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-26 07:32:41","695.32","2024-03-26 07:46:31","100"
"221236","111568078","防火與滅火","自然108","INe-Ⅲ-3-02","478.616","0.00","2024-03-26 07:34:11","297.01","2024-03-26 07:39:29","62"
"23250","111568151","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-26 07:34:54","695.32","2024-03-26 07:47:57","100"
"23250","111568171","防火與滅火","自然108","INe-Ⅲ-3-02","478.616","131.94","2024-03-26 07:35:14","478.60","2024-03-26 07:42:03","100"
"201286","111568268","能用直式處理小數除以整數，商的小數位數在三位以內的計算。","數學","video:5-n-10-S06","489.732","352.53","2024-03-26 07:36:21","489.72","2024-03-26 07:41:33","100"
"313897","111568482","認識「萬」、「十萬」、「百萬」、「千萬」及「億、兆」的位名，並能做大數（位名在千兆以內）數的說、讀、聽、寫。","數學","video:4-n-01-S01","554.423","0.00","2024-03-26 07:38:17","554.40","2024-03-26 07:38:40","100"
"23250","111568512","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","494.95","2024-03-26 07:38:29","504.06","2024-03-26 07:39:15","53"
"313897","111568534","認識「萬」、「十萬」、「百萬」、「千萬」及「億、兆」的位名，並能做大數（位名在千兆以內）數的說、讀、聽、寫。","數學","video:4-n-01-S01","554.423","0.00","2024-03-26 07:38:43","554.40","2024-03-26 07:38:58","100"
"20034","111568634","防火與滅火","自然108","INe-Ⅲ-3-02","478.616","0.00","2024-03-26 07:39:20","474.13","2024-03-26 07:48:03","99"
"62947","111568639","防火與滅火","自然108","INe-Ⅲ-3-02","478.616","424.35","2024-03-26 07:39:24","478.60","2024-03-26 07:40:22","100"
"313897","111568683","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:39:44","263.66","2024-03-26 07:46:56","64"
"108139","111568721","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-26 07:40:02","207.11","2024-03-26 07:45:12","30"
"221236","111568725","防火與滅火","自然108","INe-Ⅲ-3-02","478.616","297.01","2024-03-26 07:40:03","478.60","2024-03-26 07:43:14","100"
"49363","111568742","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:40:07","6.98","2024-03-26 07:40:29","2"
"23250","111569069","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","504.06","2024-03-26 07:42:13","953.49","2024-03-26 07:50:04","100"
"49363","111569099","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","6.98","2024-03-26 07:42:31","411.08","2024-03-26 08:03:57","100"
"201286","111569114","熟悉分母為2、4、5、8、10、100之真分數所對應的小數。","數學","video:5-n-12-S04","696.544","0.00","2024-03-26 07:42:39","0.22","2024-03-26 07:42:44","0"
"106735","111569335","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-26 07:44:13","209.69","2024-03-26 07:47:47","22"
"42415","111569423","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-26 07:44:50","695.32","2024-03-26 07:56:34","100"
"286321","111569526","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-26 07:45:40","279.38","2024-03-26 07:50:49","40"
"112627","111569845","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:47:29","249.57","2024-03-26 07:48:31","61"
"23250","111569939","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-26 07:48:01","0.00","2024-03-26 07:48:05","0"
"46696","111569975","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-26 07:48:15","467.56","2024-03-26 08:00:41","67"
"106735","111569985","防火與滅火","自然108","INe-Ⅲ-3-02","478.616","0.00","2024-03-26 07:48:20","55.70","2024-03-26 07:49:33","12"
"20034","111570006","防火與滅火","自然108","INe-Ⅲ-3-02","478.616","474.13","2024-03-26 07:48:29","478.60","2024-03-26 07:48:42","100"
"106735","111570068","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","209.69","2024-03-26 07:48:59","238.13","2024-03-26 07:49:34","25"
"250399","111570082","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-26 07:49:05","288.34","2024-03-26 07:54:10","42"
"20034","111570084","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","853.74","2024-03-26 07:49:06","953.49","2024-03-26 07:50:51","100"
"212767","111570157","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-26 07:49:34","19.68","2024-03-26 07:50:20","3"
"250399","111570237","防火與滅火","自然108","INe-Ⅲ-3-02","478.616","0.00","2024-03-26 07:50:04","201.19","2024-03-26 07:54:23","42"
"286321","111570340","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","279.38","2024-03-26 07:50:56","695.32","2024-03-26 08:11:08","100"
"20034","111570341","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-26 07:50:56","593.14","2024-03-26 08:46:00","62"
"288079","111570590","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:52:28","411.08","2024-03-26 08:08:54","100"
"112627","111570607","能用直式處理小數除以整數，商的小數位數在三位以內的計算。","數學","video:5-n-10-S06","489.732","0.00","2024-03-26 07:52:34","489.72","2024-03-26 08:06:50","100"
"307570","111570835","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","0.00","2024-03-26 07:53:36","695.32","2024-03-26 08:09:27","100"
"250399","111570992","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","288.34","2024-03-26 07:54:18","695.32","2024-03-26 08:01:51","100"
"250399","111571040","防火與滅火","自然108","INe-Ⅲ-3-02","478.616","201.19","2024-03-26 07:54:29","478.60","2024-03-26 07:59:10","100"
"223594","111571049","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:54:32","45.00","2024-03-26 07:55:27","11"
"313897","111571212","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","263.66","2024-03-26 07:55:08","411.08","2024-03-26 07:58:57","100"
"65038","111571259","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:55:15","411.08","2024-03-26 08:11:31","100"
"243283","111571263","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:55:15","411.08","2024-03-26 08:05:00","100"
"223594","111571484","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","45.00","2024-03-26 07:55:55","411.08","2024-03-26 08:09:15","100"
"313897","111572412","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:59:08","0.00","2024-03-26 07:59:18","0"
"32737","111572431","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:59:12","411.08","2024-03-26 08:08:38","100"
"246112","111572447","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:59:14","83.69","2024-03-26 08:01:17","20"
"313897","111572470","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:59:19","411.08","2024-03-26 07:59:29","100"
"313897","111572556","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 07:59:33","411.08","2024-03-26 07:59:41","100"
"269746","111572631","[同5-s-07-S04]認識並計算正方體的表面積。","數學","video:5-n-20-S04","266.542","0.00","2024-03-26 07:59:47","9.62","2024-03-26 08:00:35","4"
"250399","111572816","製造與檢驗氧氣和二氧化碳","自然108","INe-Ⅲ-2-01","953.520","0.00","2024-03-26 08:00:16","179.83","2024-03-26 08:03:23","19"
"313897","111572899","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 08:00:31","411.08","2024-03-26 08:01:17","100"
"108139","111573218","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","207.11","2024-03-26 08:01:21","207.11","2024-03-26 08:01:23","30"
"313897","111573236","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 08:01:25","81.53","2024-03-26 08:01:38","20"
"108139","111573253","能用直式處理「整數除以整數，商為三位小數沒有餘數」的計算。","數學108","video:N-5-9-S03","695.320","207.11","2024-03-26 08:01:28","695.32","2024-03-26 08:42:08","100"
"246112","111573262","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 08:01:30","160.00","2024-03-26 08:29:44","39"
"313897","111573460","能用直式處理小數除以整數，商的小數位數在三位以內的計算。","數學","video:5-n-10-S06","489.732","0.00","2024-03-26 08:02:03","489.72","2024-03-26 08:15:41","100"
"269746","111573540","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學","video:5-n-12-S01","411.121","0.00","2024-03-26 08:02:14","411.08","2024-03-26 08:18:04","100"
